site_no,lat,long,drainage_area_km2,huc_cd,huc_region,station_nm,state_cd,altitude_m,dam_closure,closure_year,concave_convex,sampling_start,sampling_end,breakpoint,slope_low,std_err_low,p_low,slope_high,std_err_high,p_high,slope_diff_p,concave_not,1 yr,2 yr,5 yr,10 yr,25 yr,50 yr,100 yr,200 yr,break_2yr_ratio
05585000,40.0247704,-90.6317947,3348.85462623,07130010,07,"LA MOINE RIVER AT RIPLEY, IL",17,131.39928,No_closure,NA,concave,1981,1997,0.702419,1.2999360597513285,0.04966436874273727,1.6385140873386403e-101,1.7392289762773365,0.02689695102624435,0,3.688580727928226e-15,concave,54.68699469458323,273.4065838739614,449.95442840240065,573.8371228976397,734.5568019315175,856.2031700028679,977.7701830707954,1100.095048710265,0.018433594573999533
05585830,39.81777778,-90.6544444,883.18594551,07130011,07,"MCKEE CREEK AT CHAMBERSBURG, IL",17,121.92,No_closure,NA,concave,2003,2008,0.543767,1.198990633849674,0.009313188694713809,0,1.8380583041564031,0.029518759079000693,1.72928880927221e-224,5.26495521711875e-95,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05586100,39.7033802,-90.6454047,69264.05202573001,07130011,07,"ILLINOIS RIVER AT VALLEY CITY, IL",17,127.4064,No_closure,NA,convex,1980,2011,2.87418,1.9422272938753726,0.014268714682682062,0,0.2492275800117411,0.03613281415007751,6.040698377637258e-12,0,convex or no inflection,548.0218770602746,1876.9987304269116,2559.8920693282803,2934.3219203985973,3334.070797180858,3587.5683146673673,3808.9567993401893,4005.245603823673,0.3987640710442244
05587455,38.95115948,-90.3712256,443664.96324300003,07110009,07,"MISSISSIPPI RIVER BELOW GRAFTON, IL",17,121.92,No_closure,NA,convex,1997,2017,3.82955,1.9890353636954585,0.014079696676749453,0,-0.48218551475927734,0.11015893834577481,1.3259021194435223e-5,5.368442318773201e-110,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
05587480,38.95777778,-90.2716667,265.57738079940003,07110009,07,"PIASA CREEK NEAR MELVILLE, IL",17,NA,No_closure,NA,concave,2007,2011,-0.0553848,1.1150343958196984,0.012170310970773758,0,1.8333538128894056,0.025458097775015984,0,2.9938171521267297e-143,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05587500,38.88504824,-90.1809429,444182.96086500003,07110009,07,"Mississippi River at Alton, IL",17,122.8344,No_closure,NA,concave,1983,1987,3.29971,0.3672124997069314,0.2583719841647431,0.1578579049324329,1.8353631958329601,0.04419509721111222,1.3359989272532013e-205,1.065804933328577e-8,concave,3212.5363193225876,7852.236845949693,10354.94668124425,11852.326357197671,13594.308698974719,14801.857728922781,15934.46432963159,17012.47671057348,0.25393151824826654
05588700,38.761159,-89.9473232,1.0359952440000002,07140101,07,"JUDYS BRANCH AT OAK LAWN EST AT GLEN CARBON, IL",17,152.4,No_closure,NA,concave,2e3,2004,-1.91931,1.2285950507755428,0.017796423955667166,0,1.7102392599317213,0.04544813848359267,1.6829949818687536e-104,2.862250364426854e-23,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05588710,38.7608333,-89.9575,0.5956972653000001,07140101,07,"JUDYS BRANCH TRIBUTARY AT GLEN CARBON, IL",17,149.352,No_closure,NA,concave,2e3,2004,-1.9074,0.9943780720780727,0.018661959890598583,6.752123948916145e-309,1.7270056899356778,0.05236994422185485,6.45120757039744e-82,5.890391033560785e-40,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05588720,38.7408333,-90.0019444,21.574600956300003,07140101,07,"JUDYS BRANCH AT RTE 157 AT GLEN CARBON, IL",17,124.968,No_closure,NA,concave,2e3,2011,-0.762198,1.1756553141286818,0.010897328156198217,0,1.9080203960579905,0.020600406706491676,0,4.598512824484641e-217,concave,7.624438138592212,38.195008779822615,68.44317666104078,92.83425517681178,128.4728257714189,158.47897342884758,191.33982979106358,227.52033175176803,0.004526842512740717
05591200,39.5833666,-88.4133842,1225.0643760300002,07140201,07,"KASKASKIA RIVER AT COOKS MILLS, IL",17,188.18352000000002,No_closure,NA,concave,1979,1997,-0.121483,0.6497076241289266,0.04659853641671081,5.425619493435324e-41,1.1636069925667776,0.010002992378363355,0,2.079909019525368e-27,concave,34.53781347093879,154.68803071120252,230.3563522792096,275.84064476304223,327.713220077909,362.4935020646128,394.2806342286904,423.48193021947924,0.004887201994755551
05594100,38.45060486,-89.6275926,11377.81776723,07140204,07,"KASKASKIA RIVER NEAR VENEDY STATION, IL",17,115.85448000000001,No_closure,NA,convex,1980,1997,2.20532,1.2765526655060286,0.007917582768971353,0,0.7651129727359619,0.04572629592882947,2.567171491475814e-57,1.5165079151130796e-28,convex or no inflection,128.47513703053792,650.4876963732289,1023.0255706037794,1263.1901209757937,1551.5343541604489,1754.6252085911194,1947.4516768656806,2130.046765143133,0.24664988282095146
05599500,37.74805556,-89.3466667,5617.6842105900005,07140106,07,"BIG MUDDY RIVER AT MURPHYSBORO, IL",17,102.2604,No_closure,NA,convex,1980,1997,1.93198,1.2214751625128635,0.00952568093882217,0,0.6715004676518994,0.04752824256678171,1.8024035350703455e-42,3.886011488836632e-30,convex or no inflection,62.26372619082809,393.9141339289194,599.1932994355012,713.1291069156891,832.2514586761531,905.5116904380445,967.2412169287887,1019.7623797461903,0.21705931899065084
06013500,44.6551111,-112.778475,722.6066826900001,10020001,10,Big Sheep Cr bl Muddy Cr nr Dell MT,30,1990.344,No_closure,NA,concave,1977,1979,0.548927,2.544220092838293,0.1013337210948389,5.48421980415615e-79,4.920651178294738,1.1258849321416926,1.2921477073611745e-4,0.017766769863190902,concave,2.634175319675329,9.25285517651976,14.581137446320797,18.492951344361547,23.824502769225145,28.060882548305994,32.501758056180144,37.20074514225948,0.382517435294095
06018500,45.38338889,-112.4528306,9370.57698198,10020002,10,Beaverhead River near Twin Bridges MT,30,1465.82892,No_closure,NA,convex,1962,1974,1.26003,1.2190679038519576,0.016483162030880828,0,0.42967806516440826,0.12164042533857748,4.382441392643914e-4,6.348275836517607e-11,convex or no inflection,6.55843854492313,23.674529396887465,35.98342275436204,44.35083040185288,55.05752720027097,63.06548318987657,71.06327862202077,79.13710637680586,0.7686854226014741
06025500,45.52658056,-112.701725,6402.45060792,10020004,10,Big Hole River near Melrose MT,30,1534.0187760000001,No_closure,NA,concave,1957,1964,1.05596,1.0742498850704754,0.11891793014445128,2.277701454454006e-18,1.8744034610595517,0.027581213672868338,0,2.7889967409510865e-11,concave,46.49391593892992,195.1302240271852,291.2209276067363,350.92153795794127,420.8940449425013,469.2620746403925,514.587518063972,557.0304173483792,0.05829555708114616
06026500,45.6132833,-112.3293972,19725.349445760003,10020005,10,Jefferson River near Twin Bridges MT,30,1389.8880000000001,No_closure,NA,concave,1960,1972,1.74131,0.8448817884812112,0.03831101193444478,7.811725751523506e-99,2.08674812054964,0.04730951751791827,5.497560642210636e-217,8.389525483385143e-93,concave,88.75898837184312,206.2055321856042,369.3074204247675,537.5991940877346,848.8377018394397,1177.1380365873567,1615.023267629581,2196.3404352442135,0.26730660337352424
06027200,45.6859972,-112.2835722,19927.36851834,10020005,10,Jefferson River at Silver Star MT,30,1373.64216,No_closure,NA,concave,1973,1974,1.80158,1.295924379516856,0.06389852902116366,5.585801468763434e-71,2.903206236916176,0.20182563017859947,1.3184946336112224e-24,1.5715523821539774e-14,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06038800,44.88865556,-111.580886,2828.2670161200003,10020007,10,Madison River at Kirby Ranch nr Cameron MT,30,1786.1280000000002,No_closure,NA,concave,1960,1960,1.43704,0.03441324359969505,0.15564754886259036,0.825300394298998,3.782784142409277,0.1794360271543276,3.531211248176321e-52,2.1288816971197624e-56,concave,30.54892157869609,75.79347023432935,105.3144477410007,125.0661069127013,150.21438771490332,169.09057110742282,188.04755890853826,207.34015812956042,0.36091772246490117
06071100,46.89278056,-112.1283167,701.88677781,10030101,10,L Prickly Pear C at Sieben Rnch nr Wolf Cr MT,30,1182.624,No_closure,NA,concave,1962,1967,0.260074,0.9872656733247622,0.05510140954664011,3.3541828655523745e-64,2.2225117716772074,0.06139174054423493,2.3634451546303547e-132,5.43493429349736e-51,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06088300,47.6250222,-111.6354056,580.15733664,10030104,10,Muddy Creek near Vaughn MT,30,1049.0575920000001,No_closure,NA,concave,1968,1982,0.343425,1.0174044652987686,0.03590518059885051,9.858538097892526e-156,2.304981532772175,0.037380889343157336,0,1.5953399766761987e-136,concave,8.335195777119537,19.65864711493851,34.26306019215317,48.65485222760062,74.3172984599922,100.38530943433204,134.05357999052467,177.61710245194277,0.1121686190418937
06088500,47.56126667,-111.5417694,663.03695616,10030104,10,Muddy Creek at Vaughn MT,30,1014.984,No_closure,NA,concave,1971,1982,0.391559,1.4612425664659514,0.03944042810003598,4.803807412291897e-232,2.4345176549041194,0.03168178359376961,0,8.772210030639438e-83,concave,8.655510061220772,17.28550003827448,31.136796307603205,46.44794868801763,76.62264421147687,110.46098810431425,157.9384680849598,224.68199846006402,0.14252040656560674
06089000,47.52577778,-111.511036,4594.63890714,10030104,10,Sun River near Vaughn MT,30,1018.038096,No_closure,NA,convex,1987,2010,0.680155,-0.47601152279877007,1.897311896822128,0.8075352390649315,1.7776863941777172,0.06162020738309595,1.3330025242046166e-67,0.11757212823261833,convex or no inflection,20.859106059149003,141.13565971983942,263.2998369298372,359.4941020538229,496.10497001555046,607.3150587210637,725.5166281146214,851.6414704048163,0.033924873924146955
06115200,47.63143056,-108.6877444,105280.42668339,10040104,10,Missouri River near Landusky MT,30,682.739808,No_closure,NA,concave,1972,2006,2.29226,1.280296388350476,0.08883875681906625,4.689584373515042e-46,2.820099290462629,0.034947670218668486,0,7.925728472831469e-59,concave,228.7631167742579,752.9178684547179,1249.9445800669737,1655.9704258435374,2264.997866172381,2794.141341824534,3389.412478101651,4061.729488569703,0.26032291335222335
06127600,46.9224833,-107.9192778,15387.119361510002,10040106,10,Musselshell River near Mosby MT,30,NA,No_closure,NA,concave,1963,1966,0.748177,1.5312262950154805,0.05407156991446178,7.52979121613483e-131,2.475472125925317,0.0927730939232095,2.1811103226666102e-89,7.251585749275726e-19,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06130500,46.99469167,-107.8891639,20160.46744824,10040205,10,Musselshell River at Mosby MT,30,760.1407200000001,No_closure,NA,concave,1983,1995,0.452761,1.0424939139996632,0.0066815352176245015,0,2.029307820662703,0.025781913131478134,0,8.515308978470103e-301,concave,5.821973882664052,105.0676274633669,235.61768427181522,343.2047760326067,495.2393289246741,616.7369464295414,742.7885684406991,871.5393958245277,0.026995543433406342
06185500,48.1235,-104.4733,232731.15158838002,10060005,10,Missouri River near Culbertson MT,30,574.06032,No_closure,NA,concave,1972,1976,2.5611,1.6963555491135922,0.05573345403112479,1.8226648992372947e-147,2.481249225542599,0.10368984322915983,3.552751633277212e-94,1.300900525368644e-11,concave,272.2315865463605,513.0461055834039,795.1020399449578,1054.4261887843002,1486.4282807373875,1900.6356788789997,2410.776816669547,3037.6338688061146,0.7094856316957392
06188000,44.92817778,-110.3942694,1730.1120574800002,10070001,10,Lamar River nr Tower Ranger Station YNP,56,1828.8000000000002,No_closure,NA,concave,1985,1992,1.76522,1.8830739582705842,0.040132356481595584,3.96761320938991e-241,3.1487905532381677,0.08619486799203338,2.8714313894802594e-112,9.836149038740702e-41,concave,126.85003261029432,255.61581175025202,333.9830163918738,385.309011798317,449.7089507937375,497.47596451953075,545.336164578381,593.505880944564,0.22784121364214024
06191500,45.1121194,-110.7936667,6775.408895760001,10070002,10,Yellowstone River at Corwin Springs MT,30,1548.1066320000002,No_closure,NA,concave,1985,1992,1.55039,0.28575250110852174,0.08491177984265164,8.178903974307334e-4,2.745605225172437,0.032902009737719076,0,5.268085577141355e-161,concave,222.74837605503552,500.70318137370606,635.4810814725921,711.9285920258376,797.3317118398687,854.1894821785218,906.023730287084,954.3488758901315,0.07092668288911022
06192500,45.5972111,-110.5664972,9197.04777861,10070002,10,"Yellowstone River near Livingston, MT",30,1384.550952,No_closure,NA,concave,1985,1986,1.85709,0.4892999002792818,0.8988055221799583,0.5890525649114402,2.8859937305046874,0.06323616302035845,2.096249624991214e-124,0.003907531660212762,concave,275.94329505290915,587.3728558366448,742.1280240369791,831.8781802270584,934.1132361240476,1003.7846570795116,1068.3355444098236,1129.1177570250618,0.12251129408296507
06197500,45.5545333,-110.2005417,582.7473247500001,10070002,10,Boulder River near Contact MT,30,1502.664,No_closure,NA,concave,1972,1972,1.35304,1.26827186006224,0.038510718133547464,3.037015871028859e-103,3.1132005731628776,0.1406576167051762,8.23560088295297e-28,5.533079942535611e-37,concave,71.12440284228241,104.43095908187755,128.3085386796052,145.1617219924073,167.66050698506675,185.2937464871003,203.71384502202022,223.0507296262877,0.21587916692891734
06202610,45.47772007,-109.730174,960.8855888100001,10070005,10,Stillwater River at Beehive,30,1405.1280000000002,No_closure,NA,concave,1972,1973,1.19145,1.061560370277736,0.05620166552290579,1.4503554528099299e-61,2.426794566746179,0.09378325065062895,6.885400912786106e-63,4.405205293475499e-36,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06207500,45.0099111,-109.0653667,2983.66630272,10070006,10,Clarks Fork Yellowstone River nr Belfry MT,30,1215.005952,No_closure,NA,convex,1984,1984,0.944087,5.431091947584068,0.5746526703085848,1.6251203036103177e-14,1.3221345877942254,0.11806708508524807,4.0774005005775353e-19,1.243520930978741e-12,convex or no inflection,123.24957728738208,221.7801227017111,274.33483809368386,306.5802894496717,345.1345884080221,372.584107395419,399.07985007443585,425.09119685932944,0.039642805399322356
06207507,44.92494887,-109.0112525,254.595831213,10070006,10,"BIG SAND CL AB ST DITCH NR BADGER BASIN, WY",56,NA,No_closure,NA,concave,1974,1977,-1.25872,1.4038391725248518,0.07667159942216895,1.2701607788551884e-49,2.556425723122628,0.13259781250494887,2.361450381062616e-43,2.637264357430183e-14,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06207540,45.15576667,-108.96965,225.587964381,10070006,10,Silver Tip Creek near Belfry MT,30,1188.72,No_closure,NA,concave,1969,1974,-2.10568,1.1999369726928182,0.09692249954539939,1.7567514058645905e-27,1.647786238876724,0.04160105553387017,3.510870212161772e-187,1.0876614797325757e-5,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06207800,45.3313722,-108.801475,72.778665891,10070006,10,Bluewater Creek near Bridger MT,30,1191.768,No_closure,NA,concave,1962,1970,-0.0559066,1.580796563173041,0.15565814345418907,8.956124508005012e-24,6.66784671374875,0.5849693833375572,4.0837977920783016e-24,2.16074674865182e-17,concave,0.4828849370977774,3.1355201153798244,11.428571348500189,26.29647562907101,72.46612953415283,149.7215820999954,302.07232514544233,597.6354229965559,0.28040374440681204
06207850,45.33744819,-108.8359742,113.70047802900001,10070006,10,Bluewater C at Sanford Ranch nr Bridger MT,30,NA,No_closure,NA,concave,1969,1970,-0.128764,1.0584312080462546,0.08161934860821564,4.6862315631735725e-31,4.335937515621347,0.13915817353774415,1.6964616081841573e-110,4.66127020144104e-92,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06207870,45.36494785,-108.8676426,120.69344592600001,10070006,10,Bluewater Creek near Fromberg MT,30,NA,No_closure,NA,concave,1969,1970,-0.0804979,1.2516430694287377,0.02658069798317148,1.8947645258154562e-172,5.299932459961177,0.22186782063375915,1.184726598603963e-70,1.1732747889967254e-73,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06207900,45.3827252,-108.9015332,137.787367452,10070006,10,Bluewater Creek at Fromberg MT,30,1077.468,No_closure,NA,concave,1962,1964,0.174563,1.8273358594418605,0.09512007716193564,5.272461710484477e-60,3.6112200196057014,0.34298927375740595,4.4573912962369915e-17,2.6957321518510376e-7,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06208800,45.5129722,-108.8284111,5462.284923990001,10070006,10,Clarks Fork Yellowstone River nr Silesia MT,30,1039.3680000000002,No_closure,NA,convex,1984,1984,1.42488,2.5449380247457087,0.24162726595795442,1.0884909485315897e-18,1.3491776558265842,0.12790763278449258,1.839035242765564e-17,6.106019416798229e-6,convex or no inflection,124.0517662135416,241.72593314924111,303.87403325348515,341.59971993540756,386.34786060905765,417.8505189159183,447.9480112101803,477.30632530209266,0.11004156406394772
06214500,45.8001194,-108.4680306,30579.989614770002,10070004,10,Yellowstone River at Billings MT,30,939.1985280000001,No_closure,NA,concave,1977,1981,2.05889,1.2935565576280148,0.10479826864116513,1.2430305862397998e-32,2.2490099053256816,0.055241846283361956,2.544821868397604e-201,3.656710332453121e-16,concave,519.9238352512868,1137.5613089792482,1468.5085339032519,1668.243473877987,1903.4557720414693,2067.8287327023368,2224.0399261457774,2374.9174291118843,0.10067350468359182
06228000,43.01051478,-108.3767701,5980.2825459900005,10080001,10,"WIND RIVER AT RIVERTON, WY",56,1493.9954880000003,No_closure,NA,concave,1949,1959,0.48397,0.6606814036335427,0.34306214405745306,0.06846048648763234,2.317831610830409,0.026190120868888257,0,7.306684256314265e-7,concave,34.463590737223015,170.5165116476262,250.07754867232714,294.6348014841074,342.0279296610975,371.83936439867597,397.67493843309114,420.163002028348,0.01787325125481496
06235000,42.95440445,-108.4281612,916.85579094,10080002,10,"BEAVER CREEK NEAR ARAPAHOE, WY",56,1514.856,No_closure,NA,concave,1951,1953,-0.67778,1.4319511665559843,0.09823661883412449,6.788824689113044e-23,2.5874514716665113,0.08866760833428973,4.2913781975910524e-80,1.2546553668339368e-18,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
06236100,43.1289722,-108.2248333,11370.0478029,10080001,10,"WIND RIVER AB BOYSEN RESERVOIR, NR SHOSHONI, WY",56,1455.42,No_closure,NA,no inflection,1991,2002,1.49248,1.519883650056006,0.08543302146025458,1.9513823792320295e-54,1.8613691318584968,0.04236226197303314,1.2065013166442015e-188,1.7111018132304017e-4,convex or no inflection,20.119761574202847,221.75611952002,393.9963734732814,503.9323804024348,630.3744824388172,714.6163821041257,790.4225233574465,858.4516444298146,0.14015364165888142
